"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Euro area","EMU","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","8.9033592055899","8.89182953396931","9.23933690056438","9.71519222661642","9.50122689823984","9.00332116622354","9.61516740893348","9.38370375827502","9.66180911703037","10.0221496883509","9.72457882409953","9.29670034138247","8.94165665469817","8.87757423267115","8.91557516196492","8.87960622998578","8.83895811196413","8.88831691887141","8.90359704130067","9.01928120786027","8.93107795474807","8.9230091965887","8.56358047460391","8.34505388567055","8.32058270428982","8.44758967208991","8.60747068320084","8.50625215981348","8.63493255270189","8.54865577182274","8.59977339180571","8.70528329311162","8.67761285411556","8.82792488481358","8.82906023664705","8.74394775799509","8.65933645449259","8.52523289901505","8.28676806101036","7.62991968020965","7.84983721130927","7.59426358285399","7.47040128116551","7.29039113243131","6.91356787773439","7.04448803705567","7.02008805160222","7.01966863919061","6.81594530206804","6.48470343869261","5.82191781019312","6.23556785723369","6.02860729762702","5.47568380131217","",
"Eritrea","ERI","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","0.274799288754782","0.266347164997328","0.245716009730873","0.241757275992817","0.230575537476521","0.214243614233673","0.20362832428434","0.167952163986065","0.169865828329101","0.18345431424675","0.187508134589864","0.205765182834032","0.187323683647102","0.185754769145701","0.182759224035265","0.184310792691292","0.157926341506771","0.156988863585943","0.157667592757403","0.157522557683201","0.161949135574351","0.197023189035467","0.272967641937614","0.36831777483478","0.402734708699185","0.41179755558156","0.430874095122116","0.399045598905273","0.293246389799392","0.306944205931001","0.298304740789068","0.318025465392835","0.303178717063007","0.28084492460212","0.276066819485476","0.227039153168759","0.200998556686845","0.193203466580539","0.164398523324884","0.166523251445262","0.175438834762898","0.205637180109289","0.208858250345408","0.193048309241598","0.192428662307406","0.185989838823833","0.191090466982729","0.186042997803099","0.205151655620842","0.207857924556369","0.204115674461325","0.212585402051172","0.195750219903697","0.19262964681203","",
"Spain","ESP","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","4.2662960488791","4.11642364867964","4.42829219543869","4.74782507744517","5.04760436074235","5.15738619997259","5.60693602589996","5.32911999182288","5.24639997647627","5.51637975840068","5.73290533916457","5.84255027678307","5.63769368577044","5.69285350794866","5.38560499973337","5.1911342155835","5.27598765767421","5.29306654303504","5.38956918935488","5.8527835906286","5.96435483772203","6.14685594575179","6.3270262274187","5.92219578732003","6.1687333125187","6.45569623439705","6.20342487106746","6.66809811293492","6.8397588087106","7.35639982048623","7.72138015449864","7.68451245975194","7.99691385006569","8.05286713681221","8.28114415731179","8.48570509966576","8.14286781595979","8.28462051584765","7.46599444236822","6.55212462124387","6.25295197316386","6.2718203872575","6.14450135874169","5.5917238526822","5.55341001615278","5.92556987101652","5.7370162847031","6.04869976383704","5.88110887323762","5.46973894606707","4.61881039769403","5.00775222130612","4.92760844983757","4.49371441288775","",
"Estonia","EST","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","15.6344939547496","15.4612169606124","16.6287258046216","18.8232733573218","20.7920917746757","22.4394690740979","23.3909151027803","24.167379781287","25.5601333526916","26.4376677497543","27.2712441418639","27.7957552300046","27.7064950007141","27.3420624426262","26.4808045741619","25.7586927100742","24.9069270674397","24.3093605871844","22.9252192842051","20.7620409264277","25.1623465594","23.0841457900205","17.0466723762647","14.2935545013546","15.0168818896776","13.9243537324051","14.8190088401053","14.6789469359466","13.4277094353017","12.3280517664525","12.4385730698612","12.7937526789927","12.3237756914489","13.8835794327069","14.2397710175773","14.3031868760495","13.8965407147259","16.6045588805681","15.05919571607","12.5973855670412","16.1910662986537","16.3273792618719","15.5164905617013","17.3857755366666","16.6755797633402","15.197577631866","15.1846419261432","16.1097295852994","16.9131535571345","11.0843486085592","8.63528395919737","9.24878205648373","9.33261172563091","8.34599492368747","",
"Ethiopia","ETH","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","0.0419380729428533","0.0409369112128466","0.0370047491357161","0.0393545417584274","0.0388212488871355","0.033700832436725","0.0327161223538715","0.034238571082964","0.0347358580770741","0.0355592270396627","0.0363855378713121","0.0385763521720987","0.0340424001445181","0.0353489962869643","0.0320556823492279","0.0324079010221741","0.0395246746061715","0.0447291157693002","0.0449187529338353","0.0455866201362738","0.0459170604847683","0.0435543451181621","0.0327015904945114","0.0401944624028822","0.0448845947497054","0.0491194109007656","0.0535888134781213","0.0542777464708269","0.0558917777363519","0.0534703399384969","0.0574976130925091","0.0688898283988481","0.0686921823988511","0.0712367641405539","0.0753195378915466","0.0698172341151246","0.0717800432174618","0.0763929511898438","0.0802175094946829","0.078468191101054","0.0759511029748069","0.0854450087316185","0.0938091405706714","0.106078143961823","0.122677398672668","0.130066165779965","0.150223726679251","0.144700548930717","0.15502002802098","0.162690735801413","0.14192508025153","0.141454885658249","0.131907277982926","0.129827339592365","",
"European Union","EUU","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","9.09934675033279","9.07742658601204","9.38965969153782","9.81862005107868","9.60842075747728","9.32574800495708","9.92583304534263","9.82652520010824","10.1407578217338","10.4557774854327","10.2080898916723","9.72863952903558","9.46231385823747","9.38527344416752","9.44386363771187","9.456534566889","9.44877622562477","9.52606384509316","9.47795325787524","9.46095918009571","9.05939154204448","8.90992087765201","8.54421575573239","8.36130657953902","8.31532254752297","8.42044832119749","8.64336806031478","8.46419151534527","8.43421614128587","8.26841521197217","8.29939664343967","8.41114193417543","8.36542281950563","8.56610256698091","8.54811219911002","8.46529128391151","8.47537018745638","8.36060578245513","8.13090297744738","7.48894965162589","7.72195627611144","7.51637740017889","7.35491909458225","7.1613025789112","6.83168677153557","6.95417364399652","6.95961118282414","7.00327893767252","6.83241492072153","6.50724743732946","5.91040376826099","6.35047324910993","6.15788551421844","5.58950349030235","",
"Fragile and conflict affected situations","FCS","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","2.23700952414328","2.20155787227171","2.2555248843819","2.39209082955757","2.46823619932589","2.41893066743146","2.5036004820395","2.43749154595153","2.53544538027212","2.66912237525019","2.6450277157116","2.47906552529874","2.43055268767391","2.39736966687301","2.37986659755303","2.34980982684749","2.35871466474365","2.37176859815649","2.35331128663646","2.32382256659654","2.42102466865796","2.27599106995488","2.09578706090191","1.93966252594179","1.75729163237095","1.73178889964058","1.62375536865412","1.59255717901267","1.47549309834163","1.40771264475085","1.42502542351262","1.43399202050089","1.38526655266847","1.40588387094396","1.35751555215845","1.342314815109","1.30386949343159","1.27146301182975","1.26902469498246","1.16571807202573","1.22979440660838","1.21904676855165","1.23610818064905","1.22198408613792","1.14619429938728","1.03269766787483","1.01829144007563","0.99368003087647","1.00375962563838","0.97230347323356","0.834387419863461","0.83200143219014","0.785642823416706","0.780926259114328","",
"Finland","FIN","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","8.95341973515877","8.81489743120523","9.55844365219239","10.3772094826472","9.51020067053627","9.50049241845381","10.7921976678833","10.693742980969","12.0200238694017","11.9400842447253","12.0132188591568","10.0019916816043","9.58436754767468","9.20081543939221","9.4270907695374","10.2924683295643","10.2805239526863","11.1966388510587","10.890044862196","10.855050921859","11.2748978176977","11.3501896787628","10.7279424481435","10.9276974574095","12.2025425615816","11.5018432629376","12.6711825551124","12.2067342628703","11.5531431272507","11.4015674069795","11.1133843320469","12.2535470261418","12.6373159394362","14.2125457556799","13.474958360207","11.101760242283","13.2636242591528","12.8697492020754","11.2590264725085","10.690556111957","12.2763711947305","10.8044100223597","9.663904738315","9.80464690754062","9.05196216725332","8.38958662703067","8.88094796592654","8.36441721400076","8.60023297872823","7.99415967021189","7.13709975670684","7.1171772257692","6.50702128433115","5.77890657641212","",
"Fiji","FJI","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","1.34170952657063","1.3335279909669","1.39891262291121","1.63888402101491","1.9535180417594","1.59974023538564","1.5481594578624","1.6072130544241","1.56741399563137","1.63911674339807","1.71720082557732","1.71155838052173","1.62708230004128","1.31466220183087","1.0705856383611","1.17303916624411","1.18137821145777","1.05643936365817","1.03295518500798","1.18344662354288","1.31252941876283","1.14332474835055","1.27396077652398","1.37100518871565","1.42607115760389","1.40683020634845","1.46555874738271","1.49814255934021","1.46693616845321","1.55392701375765","1.73692991750594","1.86217920046705","1.52392229348207","1.75588662404795","2.26289677320481","1.96106208329981","2.08936784352485","1.91973554072477","1.42926879485144","1.17157661873001","1.86276868123359","1.36343373249842","1.31640212565498","1.49778687665875","1.69902515843219","1.75967636934479","1.73178729413403","1.90452556111015","2.01170980614492","2.09651557166419","2.11462102839131","2.2123657292211","2.32602656886609","2.39194065866287","",
"France","FRA","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","9.02647479235026","9.17254476433352","9.42375561993503","10.0341939709089","9.61935971692036","8.82352271277223","9.62521783341145","9.23959705443922","9.52691588761142","9.62209046365004","9.1733602073619","8.21374207415153","7.80665234116946","7.42374438875654","7.18242536746615","6.96554289824311","6.71748343572289","6.5618622597877","6.52527320912502","6.73695842998425","6.61286144497456","7.00779458472027","6.74514938709102","6.38347291937035","6.28748523195073","6.41661734795351","6.63953130629283","6.47801281435356","6.81951545857163","6.68018071340666","6.58601475170309","6.60551805162138","6.46977417478915","6.50351073106917","6.47317992840037","6.46027355059177","6.246640527631","6.09641299350843","5.94956753165307","5.72394220568724","5.80934663408268","5.57559339237044","5.57648270706697","5.4697532037822","4.94763494553714","5.00350933229341","5.03218147372949","5.07106755400115","4.89336336861651","4.78988465490837","4.25028967719613","4.70830726633659","4.56119637966729","4.13586020525254","",
"Faroe Islands","FRO","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","0.0235177297551543","0.0232540113169522","0.0255284386806903","0.0252295892622868","0.024933925098489","0.027114967462039","0.0268161872257435","0.0289379762708595","0.0285932138772398","0.0282213494508596","0.0301820208023774","0.0297987438683354","0.0294310746870118","0.031340944705619","0.0310139341175428","0.030629881637386","0.0325160954672563","0.0321192265690242","0.031675641431739","0.0333625255431836","0.0335148722245496","0.0337225477384816","0.0338366535549634","0.034428592946442","0.0357989886785698","0.0366888328365054","0.0367140890316659","0.0385216741066371","0.038053453910552","0.0376556062552607","0.0393408226603138","0.0385976198134448","0.0380268300411957","0.0395569620253165","0.0392691798941799","0.0392894807584938","0.039308989345195","0.039274050188102","0.041197190351618","0.04099116640364","0.0411040549150174","0.0412005850483077","0.0414155846845168","0.0414542138208349","0.0412984224002643","0.0408989591214904","0.0404334465469837","0.0398565165404544","0.0392187622558632","0.0386152568879964","0.0399490174444043","0.0393959290873276","0.0389415320711332","0.0385752861000386","",
"Micronesia, Fed. Sts.","FSM","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Gabon","GAB","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","1.01318125824458","1.83562697666467","1.93812805977841","6.08112051356872","6.11001233612942","7.6975582794848","8.72617424309503","8.42137570895006","9.13313977602655","8.77367609254499","8.22019030210225","8.42689537146092","8.18220518291215","7.31339510853817","8.23046403063704","9.15170077714462","6.39067565189252","5.30017813775913","5.32749027947842","6.53876452507371","6.27313887697284","4.88109630022418","4.78813151254839","4.76620045854999","4.60921514177141","5.04855267878844","5.49697703588929","5.11985807138583","5.7132906837793","5.3016212180696","5.17689318987874","5.14711104018131","4.81126429689213","5.3112453430752","4.66007179189214","4.36701184493285","3.78330572014079","3.32526472510292","3.43366466004013","3.2790348324101","3.46379018523978","3.26545958579898","3.18865941591509","3.17637877347222","3.16725796970176","3.15538202312702","3.09478714054047","2.60869766794937","2.37655707723754","2.39841496208062","2.28611876915737","2.16167477727728","2.21948232374657","1.98282429614748","",
"United Kingdom","GBR","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","12.0981114110297","11.9627295747693","11.7269271787921","12.2793274868209","11.4643517352507","11.092011140793","11.2042207808842","11.3591890676593","11.325919847256","11.9591122370349","10.8023416325285","10.4559020832758","10.1769480684085","10.0521333485571","9.74725458504962","10.1952248926566","10.4184748731312","10.4782256978401","10.4146816048186","10.1492778727212","10.1724638659873","10.3000846479533","10.0413053733109","9.73917530313531","9.58467742876204","9.4465953670718","9.7540648082803","9.37106557382952","9.35426301654923","9.26543543688161","9.36756919563665","9.52150902458476","9.21174814843586","9.39563731147034","9.35084997550756","9.26021742016211","9.19944214011513","8.97271037531549","8.63571995370427","7.76156632373776","7.97606329440935","7.25618139196738","7.55269890599739","7.33051341617425","6.66196533580935","6.38913470993117","5.99545627753136","5.78002910590304","5.63020259771606","5.36285812909907","4.77967607575213","5.06830437119312","4.84380657949234","4.41078228114232","",
"Georgia","GEO","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","5.80851476977597","5.68179197693971","5.97507906689178","6.27983500294638","6.52538847996261","6.94300890703285","7.00815217391304","7.03000846275245","7.17027082338495","7.36316644846734","7.4987129843096","7.52636252636253","7.37382231223034","7.18337733749373","7.06055557959413","6.90499474575908","6.78331384844298","6.81395593970697","6.64558415262905","6.38127953698499","7.18209079550187","5.50259517359747","4.29280804350056","3.40988780517603","2.25796699638302","1.8291130299318","1.53547688747621","1.39041861296996","1.2926503326062","1.17579366072099","1.27837442554581","0.966203190386145","0.902899700013699","1.00080066077289","1.09718027978224","1.27557707697358","1.46388969852438","1.70840157319985","1.47584130645878","1.69606432853863","1.6617129185213","2.01855958871709","2.21817631810568","2.46011747149019","2.64482523322222","2.85764061508463","2.95736692506113","2.99597318028629","2.98788503787284","3.20410863938416","3.10157959941075","3.27540507090258","3.40306887376761","3.46216090882397","",
"Ghana","GHA","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","0.26267635228298","0.25983341368557","0.264478760592474","0.262563104649416","0.271845782465577","0.281135944251911","0.279369920262677","0.279988647226493","0.264143059710449","0.227208938666952","0.223013155523518","0.258465595024537","0.216184682808256","0.132526610465396","0.149649342325208","0.171368183638529","0.181787364994042","0.189493983809206","0.194205362896548","0.211337343911729","0.203382370288687","0.183873364085096","0.211753518953367","0.213134570086089","0.221476956357223","0.232438418791131","0.246426468097096","0.253133978377493","0.335498069460055","0.35731324253791","0.309918675819891","0.325937299069091","0.373937715865032","0.341794657906","0.310979848546055","0.320172825707263","0.378521453035589","0.38961133992201","0.360677091817029","0.404107942736949","0.441534924736982","0.464903586452745","0.547619257800513","0.568282710926634","0.53483767968666","0.55019733017081","0.551610938298262","0.56531257929042","0.624474807658632","0.646259814590671","0.694591465973721","0.769081387566187","0.74779288471693","0.715161048415123","",
"Gibraltar","GIB","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","2.60944657205076","2.57216876387861","2.18395016489557","2.17888658895305","2.16177265357593","2.25394440270473","2.22151133859387","2.09893992932862","1.97567320537158","2.75765529308836","3.27811682650392","3.04801670146138","3.3930123413871","3.06964117913201","2.96407499214468","3.1986531986532","4.13371928833663","4.57716400911162","5.16900750745357","4.99201277955272","5.28676470588235","7.54702951892334","8.96644095542823","9.01736239379387","10.5804177833254","10.2969646053256","10.4849565249027","10.7860198680299","11.3273056057866","11.7615195724397","12.3136886932044","12.6550240445457","12.7986777334627","12.8209662587536","13.7140867142608","13.9320371703871","14.3643981888221","14.0638538958875","14.1814355703153","15.3099957823703","15.2041730670763","14.5104232469994","14.6367354584907","15.4287653901935","16.3746076250267","17.6904769077818","18.1947828153782","18.9750328515112","19.7882595971768","20.2118667943878","17.6761673071075","17.545715991101","17.9478316360446","17.8991967975878","",
"Guinea","GIN","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","0.107398302994599","0.106103049228508","0.104867835385256","0.106672312066332","0.11212725220554","0.11396951702194","0.116352324994468","0.118722100306428","0.119294263419938","0.133366053116953","0.128838124990218","0.119767743902344","0.111649508582091","0.120545227875445","0.114669524037535","0.104984107117299","0.128159024308133","0.181705766484447","0.166133526974161","0.14582167958453","0.146960683354744","0.137043041788124","0.118998618239185","0.11897852704836","0.117302579799042","0.116188411106267","0.117026499880631","0.115944660254155","0.117805144525049","0.119175479905139","0.174520028397766","0.183396643543998","0.194706842212176","0.201177325874689","0.201848759413007","0.189696040729218","0.198555878290945","0.20032536830589","0.209145084236888","0.216216557266925","0.242533584273928","0.25113518961115","0.232924152647863","0.2052560818015","0.20736649175049","0.241793411613936","0.265293799485299","0.259388701077593","0.255549606785607","0.264393779327325","0.269317980316327","0.267896613350646","0.270989887896504","0.25791595247027","",
"Gambia, The","GMB","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","0.151114757539043","0.147018472787678","0.142067450528476","0.142659587301199","0.149553969291359","0.150785816575234","0.151678129100624","0.152221379128792","0.149751987324296","0.167009529111414","0.158422664946569","0.146524606798579","0.131373954786987","0.138699222806079","0.140498600464372","0.13459482997506","0.12158578285249","0.199443448599546","0.17574420714109","0.155533604849722","0.115957583986286","0.138641531184344","0.113217561030114","0.114358803902841","0.127115950933243","0.117692375226704","0.118640551401941","0.115394181295089","0.121787642149127","0.121982315036457","0.184319255795542","0.198058743380483","0.2003658288028","0.198147705613107","0.201071724627956","0.198735840896153","0.216000349798137","0.218544389032798","0.215804146872243","0.232496999607785","0.229779459470682","0.235761554685389","0.220401019238469","0.214752212641766","0.223974926635276","0.226699674402986","0.222614458817858","0.218727011355616","0.215491375344219","0.227690484214708","0.233450847128849","0.231947857345274","0.236718035858553","0.224549594213159","",
"Guinea-Bissau","GNB","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","0.0756327397361068","0.0753981860083484","0.0750059663836896","0.0767533501572178","0.0800537387215532","0.0781914877274696","0.0760597587695605","0.0736058367001937","0.0701028427650077","0.0779394706702429","0.0757262423987372","0.0714597736078401","0.0654288922304359","0.0703778323627632","0.0886228819074632","0.0974716413221833","0.086062671166045","0.197224613804428","0.205400711843501","0.188976904098919","0.17326216609546","0.212539423851267","0.184799034710589","0.192208699923022","0.185709013755104","0.186079901852674","0.180318048857272","0.185492623622426","0.185604220053845","0.187488741586143","0.164163982568004","0.166577735351506","0.172185522920453","0.198892028092077","0.199768369464782","0.199481030845008","0.206245588400505","0.211373507394282","0.196834254670865","0.203095303453865","0.201296392178745","0.199803989363687","0.196619024752682","0.196819171059917","0.196539932296531","0.201180325079193","0.204760867583423","0.159983207889735","0.157166283072031","0.162728388938129","0.166645556573807","0.165772879012998","0.169316119606997","0.160680691707158","",
"Equatorial Guinea","GNQ","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","0.12967459780613","0.131670570361461","0.15478175449481","0.0956064059600173","0.119341047556729","0.132684499185484","0.136283897505969","0.13837755031993","0.265431362125765","0.251566933241854","0.222419312370948","0.274359278751665","0.198624525163245","0.122007681533744","0.123321795894206","0.109454878393555","0.119586487715206","0.121887144338046","0.131695367461919","0.168998791614858","0.149913341233127","0.150543357909215","0.145075082718249","0.145654056522075","2.20253827221534","2.253423986108","2.3722307967083","3.13863182107756","3.66998506564568","3.85603419592515","3.90257636016432","4.80185000453432","4.02553019774249","4.23488728118491","6.97831022194269","6.75102679320686","6.44857387793926","6.88812444259124","6.0917632522844","4.82339546682892","4.8069734291493","4.79451779020562","4.32560768096682","4.25139167653382","4.08471612226645","3.71883517902943","3.57336561935995","3.12788819223808","2.89689202448371","2.7273157276145","2.603602280963","2.47795922869525","2.30723380897067","2.04422183119365","",
"Greece","GRC","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","3.28201259074748","3.38662417410596","4.13212252779619","4.40115595258014","4.29706599693685","4.47820885352755","4.94817781599125","5.12292072636142","5.33445585500425","5.57338312391643","5.53052344800443","5.4482981905266","5.5311842376633","5.85297889317834","5.96549991253866","6.28598894738432","6.22439793350458","6.72256000767954","7.14718755626068","7.57395462093357","7.63987340332136","7.55127434525457","7.69844508076258","7.60806335121503","7.72437006571532","7.97691531262613","7.94075673026167","7.99072604839635","8.26858127725092","8.26018347662237","8.88916404955557","9.03224155257918","8.99592754445001","9.31836088165614","9.27198472388443","9.43127683435642","9.28993076633962","9.59392306973099","9.19226047747029","8.66246085695196","8.01089544866936","7.75654960932108","7.38308001685105","6.73638655927369","6.51868415198726","6.41792356501775","6.32481286373172","6.35806052416813","6.2035807344197","5.74720223190943","4.8953045160399","5.12795330813371","5.26328648728615","4.96598558389973","",
"Grenada","GRD","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","0.113804946450708","0.113534993106804","0.137683873776284","0.138791802165963","0.123875474686758","0.150826488392475","0.137250081940347","0.152550583918282","0.153678417527647","0.152895591161378","0.15231970213036","0.199889422872454","0.186474259135649","0.182204996419093","0.201051330917925","0.199769017074008","0.238661018700279","0.312737116256178","0.344834601456646","0.351086046347394","0.508218533969607","0.505987518974532","0.518690576957146","0.580180109784923","0.672884872694836","0.59979397125225","0.635852520462021","0.861405791458122","0.747106377760379","0.751449961115744","0.533266326046291","0.538953762952948","0.583926792369285","0.639212372800411","0.605545036268672","0.648841744582354","0.737276978253961","0.816127105915564","0.889121338912134","0.953673575781545","1.06375351746635","0.819957351510988","0.842385280425626","1.07941878805502","0.962920127571584","1.02026579231923","1.10657517588813","1.10795405325803","1.13059788574738","1.29503970477923","1.04778195133272","1.15521733168792","1.15727079110108","1.21881432512534","",
"Greenland","GRL","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","0.0172413793103448","0.0169491525423729","0.0165631469979296","0.0163265306122449","0.0181818181818182","0.0181451612903226","0.0181086519114688","0.0182186234817814","0.0182926829268293","0.0181451612903226","0.0179282868525896","0.0196078431372549","0.0194174757281553","0.0191938579654511","0.0189753320683112","0.018796992481203","0.0205607476635514","0.0203327171903882","0.0200729927007299","0.0198915009041591","0.0197841726618705","0.0216216216216216","0.0216998191681736","0.0217391304347826","0.0216216216216216","0.021505376344086","0.0232558139534884","0.0232142857142857","0.0231729055258467","0.0231729055258467","0.0231378481801192","0.0248319409709289","0.0247371675943105","0.0246691688252189","10.7701500931491","10.8755598489506","11.18273888155","11.0582618689771","11.4401363442693","9.92134651918399","11.509887855096","12.162067147126","9.60922372821686","9.68610024255086","8.68816058264499","9.37555690202089","9.35642330829744","9.15046642455316","9.26940720775396","9.31614050689195","9.35831248780315","9.67998164263146","10.1621926898572","10.2382836542689","",
"Guatemala","GTM","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","0.463223225790194","0.45119895709105","0.48236504574391","0.499139949012549","0.504832059535909","0.541792419996897","0.525580911100593","0.589438593832866","0.635872648072844","0.6913853078504","0.6762690769501","0.569940731930136","0.509043828789677","0.421853237662949","0.460404456639656","0.470336865403526","0.39723358896211","0.432231240097463","0.412958171254225","0.427961975243478","0.433728360813064","0.446197090260924","0.50936405263201","0.550657628545319","0.579546339313788","0.658664077829566","0.630357028461025","0.642563830420177","0.78128976685374","0.75868218102743","0.827982374492118","0.85004940088168","0.873109677008455","0.849946853872179","0.847283469356236","0.89946773399521","0.891373596133715","0.930329826165174","0.830194154733913","0.858007439849051","0.812186830005175","0.82112605044062","0.833796840973152","0.87963888748261","0.926760289445198","1.06278945259763","1.10885525387307","1.03531299530758","1.11332961526943","1.1505862175798","1.01641237921166","1.15027004912309","1.11930959631781","1.17790845909906","",
"Guam","GUM","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","0.00113166977875856","0.00221077531890434","0.00215938414364223","0.00211012755721083","0.00206315311690857","0.00201903954288945","0.00197694877725718","0.00193614590795562","0.0018971012293216","0.00185811438552157","0.00181585422322296","0.00177144780429045","0.00172844414100647","0.00168764977891788","0.00164877743153452","0.00161138280815682","0.00157523727011381","0.00154014384943554","0.00150603543701383","0.00147276489517596","0.00144289733785441","0.00141770572682228","0.00139476822439031","0.00137311711315858","0.00135255768658533","0.00133285350607115","0.00131432814830879","0.00129689070453588","0.00192015975729181","0.00189526751701003","0.00187423859057258","0.00185955407893187","0.00184825801681915","0.00183894518104415","0.001831390025029","0.00182520609618836","0.00121330510376792","0.00181524442266151","0.00181057739313067","0.00180534743911466","0.00180156375734137","0.00180133659175108","0.001803632515887","0.0018075991468132","0.00120856144930689","0.00121281950213759","0.00182667308031882","0.00183497461618448","0.00184412247432059","0.00247206565806388","0.0024667299794028","0.00244304647895926","0.00242160067804819","0.00240231583246249","",
"Guyana","GUY","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","2.13816608676472","2.10829257067165","2.1127551041619","2.4188578049629","2.11108356129676","2.46889895665776","2.47988376251075","2.4629145829324","2.30268406693295","2.18320083317967","2.28974116923888","2.28320323316415","1.85731648281474","1.66788891738659","1.81188485888975","1.86745683928361","1.77646602386675","1.76071821179919","1.83686713713844","1.63472938869864","1.56515454184191","1.53223660546545","1.443504629216","1.44601674712636","1.87200160884441","2.02060159179734","2.07987629614241","2.26173999173494","2.29103205139958","2.27290861928911","2.17315698087946","2.1525827461127","2.12623027242775","2.12252375504684","2.19499014976037","1.94949757791288","1.75844504233391","2.12324323752974","2.12760036363347","2.1659526601728","2.35059846033932","2.45713680706236","2.68341444589756","2.63645951246698","2.73802784035087","2.73412223026143","3.21813428887247","3.21257965409595","3.26041366624724","3.45861217212582","4.12368835923074","4.0096531867043","4.04339142468024","3.9985333144552","",
